,Symbol,Expiry,Option Type,Strike Price,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Premium Turnover,Open Interest,Change in OI,Underlying,expiry_type,Date,value,days_to_expiry,IV
33158,ADANIPORTS,2020-12-31,PE,465.0,17.1,22.2,17.1,19.0,19.0,19.0,41,49719000.0,2056000.0,37500,-2500,,monthly,2020-12-08,463.35,23,40
33160,ADANIPORTS,2020-12-31,PE,465.0,18.5,21.0,17.4,18.75,17.4,18.75,16,19349000.0,749000.0,35000,-2500,463.9,monthly,2020-12-09,463.9,22,41
33162,ADANIPORTS,2020-12-31,PE,470.0,23.45,24.3,16.4,17.5,17.5,17.5,106,129722000.0,5172000.0,87500,-10000,,monthly,2020-12-10,471.0,21,41
33164,ADANIPORTS,2020-12-31,PE,465.0,16.85,19.2,15.35,17.5,17.75,17.5,67,80777000.0,2889000.0,52500,12500,466.3,monthly,2020-12-11,466.3,20,43
33166,ADANIPORTS,2020-12-31,PE,465.0,17.55,17.95,13.7,15.4,15.5,15.4,82,98552000.0,3227000.0000000005,50000,-2500,,monthly,2020-12-14,467.0,17,42
33168,ADANIPORTS,2020-12-31,PE,475.0,22.55,22.85,14.95,16.4,16.45,16.4,153,188116000.0,6428000.0,85000,57500,,monthly,2020-12-15,475.75,16,43
33170,ADANIPORTS,2020-12-31,PE,475.0,15.9,17.3,14.8,15.8,16.8,15.8,116,142396000.0,4646000.0,92500,7500,475.55,monthly,2020-12-16,475.55,15,43
33172,ADANIPORTS,2020-12-31,PE,470.0,12.9,17.2,12.9,16.7,16.3,16.7,196,237879000.0,7579000.000000001,195000,30000,,monthly,2020-12-17,467.75,14,43
33174,ADANIPORTS,2020-12-31,PE,465.0,14.1,17.5,13.25,13.5,13.5,14.2,55,66010000.0,2073000.0,112500,-10000,,monthly,2020-12-18,463.3,13,37
33176,ADANIPORTS,2020-12-31,PE,445.0,5.15,20.2,5.1,12.35,13.0,12.35,68,77296000.0,1646000.0,192500,-27500,,monthly,2020-12-21,444.25,10,41
33178,ADANIPORTS,2020-12-31,PE,470.0,29.8,31.55,12.25,12.95,13.45,12.95,40,48701000.0,1701000.0000000002,162500,7500,,monthly,2020-12-22,468.65,9,42
33180,ADANIPORTS,2020-12-31,PE,470.0,14.0,14.3,8.4,10.0,10.2,10.0,910,1094588000.0,25338000.0,395000,232500,,monthly,2020-12-23,470.75,8,38
33182,ADANIPORTS,2020-12-31,PE,480.0,16.0,16.0,8.5,9.5,9.95,9.5,223,273072000.0,5472000.0,137500,67500,,monthly,2020-12-24,478.55,7,34
33184,ADANIPORTS,2020-12-31,PE,485.0,7.0,8.65,7.0,8.65,8.65,8.65,4,4932000.0,82000.0,10000,10000,,monthly,2020-12-28,483.55,3,45
33186,ADANIPORTS,2020-12-31,PE,485.0,8.65,9.8,5.1,6.75,6.75,6.75,17,20918000.0,305000.0,12500,2500,,monthly,2020-12-29,483.4,2,41
33188,ADANIPORTS,2020-12-31,PE,485.0,5.9,5.9,2.8,2.8,2.8,2.8,3,3673000.0,36000.0,7500,-5000,485.4,monthly,2020-12-30,485.4,1,30
34464,ADANIPORTS,2021-01-28,PE,505.0,26.8,27.1,21.4,22.05,21.75,22.05,16,21118000.0,918000.0,17500,17500,503.85,monthly,2021-01-01,503.85,27,41
34466,ADANIPORTS,2021-01-28,PE,500.0,17.05,23.65,16.2,21.35,21.3,21.35,601,781677000.0,30427000.0,380000,267500,498.9,monthly,2021-01-04,498.9,24,42
34468,ADANIPORTS,2021-01-28,PE,500.0,22.15,23.45,18.6,20.6,21.0,20.6,199,258967000.0,10217000.0,400000,20000,,monthly,2021-01-05,499.45,23,42
34470,ADANIPORTS,2021-01-28,PE,500.0,18.2,25.65,18.2,21.55,22.3,21.55,125,162917000.0,6667000.0,420000,20000,,monthly,2021-01-06,496.8,22,42
34472,ADANIPORTS,2021-01-28,PE,515.0,17.95,21.55,16.7,20.25,20.85,20.25,31,41363000.0,1451000.0,27500,27500,513.85,monthly,2021-01-07,513.85,21,41
34474,ADANIPORTS,2021-01-28,PE,515.0,14.9,19.3,14.55,18.4,18.9,18.4,58,77116000.0,2441000.0,37500,10000,,monthly,2021-01-08,517.0,20,41
34476,ADANIPORTS,2021-01-28,PE,510.0,12.85,21.85,12.85,19.35,19.35,19.35,204,270036000.0,9936000.0,167500,12500,508.35,monthly,2021-01-11,508.35,17,43
34478,ADANIPORTS,2021-01-28,PE,510.0,18.05,19.5,14.3,18.45,18.35,18.45,227,299053000.0,9628000.0,232500,65000,511.25,monthly,2021-01-12,511.25,16,46
34480,ADANIPORTS,2021-01-28,PE,535.0,25.0,25.0,12.2,21.45,21.65,21.45,7,9738000.0,375000.0,7500,7500,,monthly,2021-01-13,536.65,15,52
34482,ADANIPORTS,2021-01-28,PE,535.0,24.65,28.35,20.1,20.8,20.65,20.8,27,37581000.0,1469000.0,27500,20000,536.95,monthly,2021-01-14,536.95,14,53
34484,ADANIPORTS,2021-01-28,PE,530.0,18.0,24.5,17.95,22.7,22.15,22.7,175,240964000.0,9089000.0,197500,32500,527.95,monthly,2021-01-15,527.95,13,55
34486,ADANIPORTS,2021-01-28,PE,515.0,19.75,23.8,15.35,19.3,18.7,19.3,44,58700000.0,2050000.0,77500,-17500,,monthly,2021-01-18,515.5,10,58
34488,ADANIPORTS,2021-01-28,PE,535.0,0.0,0.0,0.0,18.95,18.95,13.95,0,0.0,0.0,25000,0,532.8,monthly,2021-01-19,532.8,9,54
34490,ADANIPORTS,2021-01-28,PE,560.0,26.1,26.1,13.55,15.15,16.1,15.15,49,70573000.0,1973000.0,45000,42500,558.6,monthly,2021-01-20,558.6,8,44
34492,ADANIPORTS,2021-01-28,PE,550.0,10.85,16.5,9.6,14.05,11.15,14.05,453,636220000.0,13344999.999999998,217500,20000,547.65,monthly,2021-01-21,547.65,7,43
34494,ADANIPORTS,2021-01-28,PE,535.0,4.5,13.1,4.5,8.35,8.7,8.35,52,70541000.0,991000.0,30000,-17500,535.8,monthly,2021-01-22,535.8,6,32
34496,ADANIPORTS,2021-01-28,PE,525.0,4.55,9.2,2.95,6.4,6.5,6.4,123,163038000.0,1601000.0000000002,47500,-35000,523.65,monthly,2021-01-25,523.65,3,30
34498,ADANIPORTS,2021-01-28,PE,520.0,2.35,8.75,1.8,3.4,3.5,3.4,248,324760000.0,2360000.0,120000,-77500,518.85,monthly,2021-01-27,518.85,1,26
35452,ADANIPORTS,2021-02-25,PE,545.0,0.0,0.0,0.0,136.55,0.0,22.4,0,0.0,0.0,0,0,,monthly,2021-02-01,542.75,24,249
35454,ADANIPORTS,2021-02-25,PE,550.0,25.35,27.9,20.6,22.35,21.8,22.35,79,113447000.0,4822000.0,50000,37500,550.8,monthly,2021-02-02,550.8,23,42
35456,ADANIPORTS,2021-02-25,PE,560.0,32.25,32.8,22.5,22.95,22.5,22.95,67,98010000.0,4210000.0,65000,25000,,monthly,2021-02-03,560.1,22,43
35458,ADANIPORTS,2021-02-25,PE,570.0,27.9,28.75,25.85,26.75,26.75,26.75,31,46299000.0,2124000.0,27500,27500,568.4,monthly,2021-02-04,568.4,21,49
35460,ADANIPORTS,2021-02-25,PE,570.0,24.55,30.6,24.25,28.25,27.7,28.25,48,71656000.0,3256000.0,32500,5000,566.95,monthly,2021-02-05,566.95,20,51
35462,ADANIPORTS,2021-02-25,PE,580.0,22.4,27.75,22.4,25.8,25.0,25.8,205,310302000.0,13052000.000000002,157500,147500,,monthly,2021-02-08,582.05,17,54
35464,ADANIPORTS,2021-02-25,PE,580.0,23.7,30.3,23.0,24.65,24.9,24.65,497,753621000.0,32971000.0,285000,127500,581.95,monthly,2021-02-09,581.95,16,54
35466,ADANIPORTS,2021-02-25,PE,580.0,24.6,39.5,22.2,23.5,23.15,23.5,301,458767000.0,22317000.0,182500,-102500,,monthly,2021-02-10,576.85,15,48
35468,ADANIPORTS,2021-02-25,PE,590.0,22.1,28.7,20.2,20.85,20.55,20.85,114,174909000.0,6759000.0,82500,52500,,monthly,2021-02-11,591.85,14,48
35470,ADANIPORTS,2021-02-25,PE,620.0,37.0,37.0,21.55,23.15,24.7,23.15,177,285190000.0,10840000.0,92500,92500,,monthly,2021-02-12,616.6,13,47
35472,ADANIPORTS,2021-02-25,PE,630.0,20.0,21.2,16.65,20.35,20.7,20.35,113,183174000.0,5199000.0,75000,75000,,monthly,2021-02-15,627.75,10,47
35474,ADANIPORTS,2021-02-25,PE,640.0,21.75,24.05,18.0,19.9,19.3,19.9,346,571231000.0,17631000.0,105000,60000,,monthly,2021-02-16,636.55,9,46
35476,ADANIPORTS,2021-02-25,PE,660.0,23.9,27.6,17.25,22.05,23.0,22.05,579,986992000.0,31642000.0,150000,150000,655.75,monthly,2021-02-17,655.75,8,52
35478,ADANIPORTS,2021-02-25,PE,660.0,21.05,23.0,13.15,15.15,15.0,15.15,532,901479000.0,23679000.0,190000,40000,,monthly,2021-02-18,664.05,7,47
35480,ADANIPORTS,2021-02-25,PE,650.0,11.05,27.3,6.5,11.8,11.75,11.8,1565,2588187000.0,45062000.0,455000,-27500,,monthly,2021-02-19,653.5,6,41
35482,ADANIPORTS,2021-02-25,PE,670.0,18.85,21.85,8.15,9.3,10.15,9.3,578,984190000.0,16040000.0,410000,255000,,monthly,2021-02-22,673.8,3,46
35484,ADANIPORTS,2021-02-25,PE,660.0,4.25,9.9,3.7,7.25,6.9,7.25,1043,1738620000.0,17670000.0,332500,-180000,662.0,monthly,2021-02-23,662.0,2,42
35486,ADANIPORTS,2021-02-25,PE,670.0,10.6,12.2,3.4,6.95,9.0,6.95,118,200521000.0,2871000.0,260000,-72500,665.2,monthly,2021-02-24,665.2,1,30
36780,ADANIPORTS,2021-03-25,PE,690.0,43.9,46.15,31.9,35.7,34.5,35.7,159,289277000.0,15002000.000000002,175000,50000,,monthly,2021-03-01,692.9,24,54
36782,ADANIPORTS,2021-03-25,PE,720.0,43.65,43.65,36.05,36.95,38.7,36.95,42,79623000.0,4023000.0,57500,57500,,monthly,2021-03-02,720.5,23,53
36784,ADANIPORTS,2021-03-25,PE,730.0,37.0,40.0,26.45,37.55,35.2,37.55,371,707059000.0,29984000.0,157500,150000,729.85,monthly,2021-03-03,729.85,22,54
36786,ADANIPORTS,2021-03-25,PE,750.0,59.9,60.0,31.9,36.65,37.7,36.65,681,1340522000.0,63647000.0,375000,175000,752.45,monthly,2021-03-04,752.45,21,54
36788,ADANIPORTS,2021-03-25,PE,750.0,36.55,46.75,33.35,37.65,37.4,37.65,517,1020666000.0,51291000.0,302500,-72500,,monthly,2021-03-05,748.95,20,54
36790,ADANIPORTS,2021-03-25,PE,750.0,30.15,39.0,30.15,37.95,37.8,37.95,307,602704000.0,27079000.000000004,412500,110000,,monthly,2021-03-08,748.4,17,59
36792,ADANIPORTS,2021-03-25,PE,750.0,36.95,39.0,29.4,33.1,33.9,33.1,396,775833000.0,33333000.0,372500,-40000,,monthly,2021-03-09,750.75,16,54
36794,ADANIPORTS,2021-03-25,PE,750.0,32.0,34.85,30.2,32.25,33.0,32.25,224,438180000.0,18180000.0,375000,2500,,monthly,2021-03-10,745.35,15,50
36796,ADANIPORTS,2021-03-25,PE,730.0,22.6,30.0,19.85,26.8,28.55,26.8,328,619743000.0,21143000.0,292500,25000,,monthly,2021-03-12,728.15,13,48
36798,ADANIPORTS,2021-03-25,PE,720.0,24.15,30.8,12.4,21.65,24.65,21.65,592,1103991000.0,38391000.0,287500,-140000,,monthly,2021-03-15,719.05,10,45
36800,ADANIPORTS,2021-03-25,PE,720.0,21.7,24.95,16.05,22.8,24.0,22.8,520,963253000.0,27253000.0,325000,37500,,monthly,2021-03-16,717.35,9,48
36802,ADANIPORTS,2021-03-25,PE,690.0,11.05,20.6,10.35,18.6,19.25,18.6,376,662319000.0,13719000.0,307500,-32500,688.25,monthly,2021-03-17,688.25,8,44
36804,ADANIPORTS,2021-03-25,PE,680.0,9.55,18.5,7.2,15.2,14.35,15.2,844,1458549000.0,23749000.0,472500,-152500,679.65,monthly,2021-03-18,679.65,7,41
36806,ADANIPORTS,2021-03-25,PE,690.0,27.9,34.9,10.3,13.35,13.45,13.35,203,359436000.0,9261000.0,185000,-100000,,monthly,2021-03-19,686.25,6,33
36808,ADANIPORTS,2021-03-25,PE,720.0,27.15,28.1,11.95,12.65,12.35,12.65,887,1629767000.0,33167000.0,320000,155000,,monthly,2021-03-22,721.9,3,52
36810,ADANIPORTS,2021-03-25,PE,740.0,15.0,20.35,10.1,13.3,14.0,13.3,1743,3281033000.0,56483000.00000001,412500,157500,,monthly,2021-03-23,738.55,2,58
36812,ADANIPORTS,2021-03-25,PE,710.0,3.3,13.45,1.3,8.2,7.5,8.2,840,1499408000.0,8408000.0,167500,-292500,706.85,monthly,2021-03-24,706.85,1,44
37356,ADANIPORTS,2021-04-29,PE,740.0,50.45,50.45,35.0,37.75,38.0,37.75,53,103198000.0,5148000.0,102500,20000,,monthly,2021-04-01,736.25,28,45
37358,ADANIPORTS,2021-04-29,PE,740.0,40.35,50.0,33.8,34.95,34.3,34.95,127,247427000.0,12477000.0,130000,27500,,monthly,2021-04-05,742.25,24,49
37360,ADANIPORTS,2021-04-29,PE,840.0,50.0,50.0,38.1,40.5,39.15,40.5,73,160692000.0,7392000.0,85000,85000,,monthly,2021-04-06,835.55,23,47
37362,ADANIPORTS,2021-04-29,PE,810.0,20.8,52.3,20.8,42.0,43.55,42.0,1254,2658072000.0,118722000.0,165000,87500,,monthly,2021-04-07,814.75,22,57
37364,ADANIPORTS,2021-04-29,PE,820.0,45.65,51.6,36.2,40.25,39.5,40.25,603,1300762000.0,64612000.0,302500,10000,,monthly,2021-04-08,823.0,21,54
37366,ADANIPORTS,2021-04-29,PE,820.0,40.0,41.75,33.15,37.6,38.5,37.6,423,907171000.0,40021000.0,322500,20000,,monthly,2021-04-09,823.6,20,52
37368,ADANIPORTS,2021-04-29,PE,740.0,24.35,44.95,18.45,38.75,34.95,38.75,624,1203219000.0,48819000.0,632500,217500,,monthly,2021-04-12,744.65,17,65
37370,ADANIPORTS,2021-04-29,PE,730.0,48.85,52.85,28.0,34.25,33.5,34.25,530,1019288000.0,52038000.0,492500,55000,731.05,monthly,2021-04-13,731.05,16,58
37372,ADANIPORTS,2021-04-29,PE,750.0,41.2,46.9,31.75,33.05,34.15,33.05,328,645800000.0,30800000.0,702500,47500,,monthly,2021-04-15,750.35,14,57
37374,ADANIPORTS,2021-04-29,PE,760.0,37.0,37.0,20.6,33.3,36.15,33.3,865,1703300000.0,59800000.0,465000,72500,,monthly,2021-04-16,755.5,13,55
37376,ADANIPORTS,2021-04-29,PE,720.0,37.0,37.0,25.2,28.4,29.5,28.4,718,1345399000.0,52999000.0,725000,-7500,,monthly,2021-04-19,720.95,10,61
37378,ADANIPORTS,2021-04-29,PE,720.0,16.4,31.7,16.4,25.75,25.3,25.75,853,1585801000.0,50401000.0,977500,252500,720.45,monthly,2021-04-20,720.45,9,58
37380,ADANIPORTS,2021-04-29,PE,740.0,35.2,38.85,19.65,22.35,23.35,22.35,468,894070999.9999999,28271000.0,400000,-17500,,monthly,2021-04-22,737.8,7,52
37382,ADANIPORTS,2021-04-29,PE,730.0,21.0,24.75,13.6,20.85,21.25,20.85,779,1457646000.0,35971000.0,295000,-215000,,monthly,2021-04-23,725.35,6,50
37384,ADANIPORTS,2021-04-29,PE,730.0,14.4,16.2,11.0,12.7,12.7,12.7,721,1339539000.0,23714000.0,485000,190000,,monthly,2021-04-26,730.75,3,50
37386,ADANIPORTS,2021-04-29,PE,750.0,25.9,25.9,10.5,11.95,12.0,11.95,1214,2314139000.0,37889000.0,572500,77500,,monthly,2021-04-27,749.15,2,52
37388,ADANIPORTS,2021-04-29,PE,750.0,7.05,13.95,6.55,10.45,13.95,10.45,527,1000278000.0,12153000.0,427500,-145000,746.25,monthly,2021-04-28,746.25,1,54
38292,ADANIPORTS,2021-05-27,PE,760.0,61.75,62.5,44.0,45.45,44.75,45.45,412,416874000.0,25474000.0,137500,16250,,monthly,2021-05-03,761.4,24,61
38294,ADANIPORTS,2021-05-27,PE,770.0,48.2,52.9,40.35,46.75,46.8,46.75,888,905041000.0,50341000.0,200000,161250,,monthly,2021-05-04,768.75,23,61
38296,ADANIPORTS,2021-05-27,PE,740.0,29.45,44.3,29.45,39.3,38.0,39.3,1679,1634296000.0,81221000.0,308750,52500,,monthly,2021-05-05,738.1,22,54
38298,ADANIPORTS,2021-05-27,PE,740.0,39.3,39.3,31.0,34.7,35.2,34.7,451,437117000.0,19942000.0,322500,13750,,monthly,2021-05-06,740.8,21,51
38300,ADANIPORTS,2021-05-27,PE,770.0,46.9,47.85,33.85,37.3,38.7,37.3,691,697565000.0,32477000.0,166250,17500,,monthly,2021-05-07,767.75,20,52
38302,ADANIPORTS,2021-05-27,PE,770.0,34.8,38.15,31.55,35.75,36.5,35.75,383,385202000.0,16563999.999999998,236250,70000,,monthly,2021-05-10,765.45,17,52
38304,ADANIPORTS,2021-05-27,PE,760.0,35.1,35.1,22.1,30.7,31.5,30.7,575,566337000.0,20087000.0,202500,-16250,762.65,monthly,2021-05-11,762.65,16,51
38306,ADANIPORTS,2021-05-27,PE,750.0,24.55,33.15,23.35,30.75,29.0,30.75,670,652160000.0,24035000.0,821250,-93750,,monthly,2021-05-12,751.6,15,53
38308,ADANIPORTS,2021-05-27,PE,730.0,21.5,30.25,20.25,24.95,24.2,24.95,594,560346000.0,18321000.0,256250,1250,,monthly,2021-05-14,733.55,13,49
38310,ADANIPORTS,2021-05-27,PE,750.0,32.0,33.55,21.9,22.9,23.5,22.9,959,929373000.0,30311000.0,756250,-16250,,monthly,2021-05-17,754.2,10,51
38312,ADANIPORTS,2021-05-27,PE,780.0,30.3,33.6,22.75,24.6,24.2,24.6,95,95670000.0,3045000.0,152500,16250,,monthly,2021-05-18,775.9,9,47
38314,ADANIPORTS,2021-05-27,PE,770.0,20.1,23.5,15.0,22.25,23.0,22.25,939,927153000.0,23365000.0,267500,62500,,monthly,2021-05-19,772.4,8,52
38316,ADANIPORTS,2021-05-27,PE,770.0,18.8,27.05,18.5,22.95,23.0,22.95,656,649420000.0,18020000.0,260000,-7500,,monthly,2021-05-20,765.7,7,49
38318,ADANIPORTS,2021-05-27,PE,770.0,22.0,22.6,15.55,17.6,17.25,17.6,664,654050000.0,14950000.0,283750,23750,,monthly,2021-05-21,769.2,6,44
38320,ADANIPORTS,2021-05-27,PE,770.0,12.6,29.9,10.35,14.75,14.2,14.75,914,896777000.0,17052000.0,241250,-42500,,monthly,2021-05-24,766.55,3,47
38322,ADANIPORTS,2021-05-27,PE,760.0,7.0,10.5,5.55,7.6,7.35,7.6,329,315806000.0,3256000.0,258750,-31250,764.0,monthly,2021-05-25,764.0,2,42
38324,ADANIPORTS,2021-05-27,PE,760.0,6.5,8.9,3.15,6.35,7.65,6.35,483,462170000.0,3320000.0000000005,213750,-45000,758.3,monthly,2021-05-26,758.3,1,34
38724,ADANIPORTS,2021-06-24,PE,800.0,49.45,52.4,34.0,35.25,34.6,35.25,1147,1202088000.0,55088000.0,390000,130000,,monthly,2021-06-01,798.2,23,44
38820,ADANIPORTS,2021-07-29,PE,700.0,31.05,31.6,26.65,29.4,28.25,29.4,529,482448000.0,19573000.0,857500,11250,,monthly,2021-07-01,703.1,28,41
38822,ADANIPORTS,2021-07-29,PE,710.0,30.95,34.65,25.55,33.2,32.2,33.2,560,517969000.0,20969000.0,150000,7500,710.4,monthly,2021-07-02,710.4,27,45
38824,ADANIPORTS,2021-07-29,PE,710.0,30.95,36.8,27.5,30.3,30.4,30.3,604,560355000.0,24305000.0,186250,36250,,monthly,2021-07-05,710.05,24,43
38826,ADANIPORTS,2021-07-29,PE,710.0,31.45,32.85,21.6,28.15,27.2,28.15,460,423439000.00000006,15188999.999999998,153750,-32500,712.7,monthly,2021-07-06,712.7,23,42
38828,ADANIPORTS,2021-07-29,PE,720.0,32.1,38.75,28.3,29.85,29.0,29.85,392,368766000.0,15966000.0,363750,22500,,monthly,2021-07-07,720.1,22,44
38830,ADANIPORTS,2021-07-29,PE,710.0,26.75,31.5,22.75,29.6,29.55,29.6,365,336626000.0,12689000.0,182500,12500,,monthly,2021-07-08,711.7,21,46
38832,ADANIPORTS,2021-07-29,PE,730.0,40.25,40.85,27.8,30.3,31.05,30.3,864,821745000.0000001,33345000.0,182500,-2500,,monthly,2021-07-09,728.5,20,44
38834,ADANIPORTS,2021-07-29,PE,720.0,24.75,32.0,22.8,30.35,30.95,30.35,791,739147000.0,27247000.000000004,427500,38750,,monthly,2021-07-12,718.05,17,48
38836,ADANIPORTS,2021-07-29,PE,700.0,19.55,28.2,19.55,25.55,25.4,25.55,1939,1758314000.0,61689000.0,1366250,212500,,monthly,2021-07-13,704.0,16,48
38838,ADANIPORTS,2021-07-29,PE,700.0,24.95,30.0,22.6,27.8,27.7,27.8,1559,1416296000.0,52171000.0,1486250,120000,697.25,monthly,2021-07-14,697.25,15,48
38840,ADANIPORTS,2021-07-29,PE,700.0,27.8,27.8,19.8,23.05,23.25,23.05,1039,940288000.0,31163000.0,1416250,-70000,,monthly,2021-07-15,699.1,14,42
38842,ADANIPORTS,2021-07-29,PE,690.0,18.2,21.55,17.0,20.6,19.85,20.6,497,440820000.0,12158000.0,311250,67500,,monthly,2021-07-16,687.6,13,38
38844,ADANIPORTS,2021-07-29,PE,670.0,13.0,29.85,9.5,18.05,18.1,18.05,2006,1728548000.0,48523000.0,526250,175000,,monthly,2021-07-19,673.7,10,45
38846,ADANIPORTS,2021-07-29,PE,670.0,22.2,24.0,12.45,15.85,15.3,15.85,1200,1033472000.0,28472000.000000004,460000,-66250,,monthly,2021-07-20,672.6,9,41
38848,ADANIPORTS,2021-07-29,PE,690.0,24.05,30.0,13.05,15.2,13.85,15.2,313,276654000.0,6692000.0,243750,7500,,monthly,2021-07-22,691.8,7,42
38850,ADANIPORTS,2021-07-29,PE,680.0,8.95,15.5,7.85,13.15,13.05,13.15,848,734255000.0,13455000.000000002,505000,38750,,monthly,2021-07-23,680.05,6,38
38852,ADANIPORTS,2021-07-29,PE,680.0,13.45,15.0,7.0,8.9,9.65,8.9,831,715847000.0,9497000.0,505000,0,,monthly,2021-07-26,682.8,3,41
38854,ADANIPORTS,2021-07-29,PE,660.0,4.25,9.5,2.25,5.6,6.1,5.6,884,735265000.0,5965000.0,417500,-112500,663.2,monthly,2021-07-27,663.2,2,36
38856,ADANIPORTS,2021-07-29,PE,670.0,12.7,17.95,4.5,7.7,8.15,7.7,582,494072000.0,6647000.0,188750,-110000,665.4,monthly,2021-07-28,665.4,1,37
39460,ADANIPORTS,2021-08-26,PE,690.0,35.8,35.8,28.0,29.0,28.0,29.0,492,442877000.00000006,18527000.0,171250,67500,,monthly,2021-08-02,692.0,24,44
39484,ADANIPORTS,2021-10-28,PE,730.0,41.0,41.0,30.2,31.95,32.1,31.95,427,407836000.0,18199000.0,222500,222500,,monthly,2021-10-01,734.95,27,44
39486,ADANIPORTS,2021-10-28,PE,740.0,34.95,35.0,28.0,29.5,30.55,29.5,641,617901000.0,24976000.0,820000,95000,,monthly,2021-10-04,744.2,24,43
39488,ADANIPORTS,2021-10-28,PE,740.0,35.05,35.05,25.0,28.8,28.6,28.8,417,400618000.0,14893000.0,892500,72500,,monthly,2021-10-05,743.95,23,42
39490,ADANIPORTS,2021-10-28,PE,720.0,18.95,29.0,17.85,27.9,28.3,27.9,559,519144000.0,16044000.0,735000,53750,,monthly,2021-10-06,724.0,22,43
39492,ADANIPORTS,2021-10-28,PE,740.0,37.65,37.65,28.55,30.3,30.95,30.3,369,355920000.0,14594999.999999998,882500,-32500,,monthly,2021-10-07,736.15,21,41
39494,ADANIPORTS,2021-10-28,PE,740.0,31.35,31.35,25.0,28.05,28.05,28.05,517,496189000.00000006,17964000.0,878750,-3750,,monthly,2021-10-08,739.9,20,42
39496,ADANIPORTS,2021-10-28,PE,740.0,30.0,30.0,23.7,27.75,27.75,27.75,352,337167000.0,11567000.0,933750,55000,737.45,monthly,2021-10-11,737.45,17,43
39498,ADANIPORTS,2021-10-28,PE,740.0,29.2,33.25,26.2,27.3,27.45,27.3,337,324230000.0,12505000.0,901250,-32500,736.9,monthly,2021-10-12,736.9,16,43
39500,ADANIPORTS,2021-10-28,PE,760.0,38.4,38.4,24.9,27.95,27.25,27.95,1048,1033153000.0,37553000.0,470000,83750,759.0,monthly,2021-10-13,759.0,15,46
39502,ADANIPORTS,2021-10-28,PE,810.0,30.8,34.0,28.35,30.05,29.05,30.05,77,80945000.0,2983000.0,55000,55000,,monthly,2021-10-14,812.8,14,50
39504,ADANIPORTS,2021-10-28,PE,810.0,30.05,30.3,22.1,29.7,30.2,29.7,945,987072000.0,30259000.0,158750,103750,,monthly,2021-10-18,810.55,10,57
39506,ADANIPORTS,2021-10-28,PE,790.0,15.05,25.8,13.9,22.2,23.0,22.2,692,698550000.0,15200000.0,200000,-17500,,monthly,2021-10-19,792.25,9,48
39508,ADANIPORTS,2021-10-28,PE,790.0,24.85,30.8,19.3,22.9,22.3,22.9,926,942631000.0,28206000.0,221250,21250,794.9,monthly,2021-10-20,794.9,8,54
39510,ADANIPORTS,2021-10-28,PE,780.0,18.65,25.45,16.45,21.5,22.0,21.5,825,826649000.0,22274000.0,317500,-10000,,monthly,2021-10-21,779.35,7,50
39512,ADANIPORTS,2021-10-28,PE,760.0,12.35,17.4,9.85,13.65,13.85,13.65,992,959184000.0,16784000.0,346250,-56250,,monthly,2021-10-22,761.8,6,38
39514,ADANIPORTS,2021-10-28,PE,750.0,28.85,28.85,8.5,11.2,11.6,11.2,587,560337000.0,10024000.0,253750,-93750,752.05,monthly,2021-10-25,752.05,3,45
39516,ADANIPORTS,2021-10-28,PE,750.0,11.6,17.55,8.6,11.9,11.7,11.9,433,412754000.0,6817000.0,248750,-5000,749.9,monthly,2021-10-26,749.9,2,54
39518,ADANIPORTS,2021-10-28,PE,750.0,10.4,15.65,10.4,14.7,15.15,14.7,240,228917000.0,3917000.0,282500,33750,745.85,monthly,2021-10-27,745.85,1,80
40472,ADANIPORTS,2021-11-25,PE,700.0,31.85,34.35,23.3,24.7,23.3,24.7,805,732548000.0,28173000.0,1693750,13750,,monthly,2021-11-01,704.4,24,38
40474,ADANIPORTS,2021-11-25,PE,700.0,24.1,25.9,19.3,25.2,24.85,25.2,860,776432000.0,23932000.0,1835000,141250,702.35,monthly,2021-11-02,702.35,23,39
40476,ADANIPORTS,2021-11-25,PE,710.0,26.55,29.5,21.4,26.75,26.1,26.75,284,260994000.0,8944000.0,236250,18750,,monthly,2021-11-03,709.2,22,39
40478,ADANIPORTS,2021-11-25,PE,710.0,24.05,24.3,23.6,23.85,23.6,23.85,15,13762000.0,450000.0,237500,1250,,monthly,2021-11-04,713.7,21,39
40480,ADANIPORTS,2021-11-25,PE,730.0,36.5,36.5,20.5,21.95,21.15,21.95,142,133983000.0,4408000.0,198750,45000,,monthly,2021-11-08,730.45,17,36
40482,ADANIPORTS,2021-11-25,PE,740.0,28.0,28.7,20.6,23.65,24.1,23.65,636,607271000.0,18971000.0,295000,53750,,monthly,2021-11-09,737.35,16,37
40484,ADANIPORTS,2021-11-25,PE,740.0,23.7,27.0,20.0,22.6,23.45,22.6,577,550205000.0,16480000.000000002,377500,82500,,monthly,2021-11-10,737.9,15,37
40486,ADANIPORTS,2021-11-25,PE,740.0,25.3,29.15,22.35,23.7,24.05,23.7,276,263914000.0,8614000.0,386250,8750,,monthly,2021-11-11,735.1,14,38
40488,ADANIPORTS,2021-11-25,PE,750.0,30.05,30.05,17.0,18.15,18.0,18.15,1258,1210747000.0,31372000.000000004,417500,77500,,monthly,2021-11-12,750.3,13,33
